/Users/deusjohn/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(

=======================================================
  TOSCI DETAILED SCRAPER — SHAMBA SMART
  Website: https://tosci.go.tz/seed-varieties
=======================================================

  Reusing existing list: /Users/deusjohn/Documents/Shamba smart/scripts/output/tosci_list.csv
  Loaded 1174 varieties from cache

=======================================================
  PHASE 2 — Scraping variety detail pages
=======================================================
  [ 327/1174] Harmon F1                      Hot pepper | — | yield:—
  [ 328/1174] HARMONY F1                     Tomato | — | yield:—
  [ 329/1174] Helianthus                     Ornamental flower | — | yield:—
  [ 330/1174] HERITAGE                       Broccoli | — | yield:—
  [ 331/1174] HILBERT RZ                     Letuce | — | yield:—
  [ 332/1174] Hope F1                        Sweet pepper | — | yield:—
  [ 333/1174] HPH 1317                       Maize | Medium Altitude | yield:6
  [ 334/1174] HPH 1322                       Maize | Medium Altitude | yield:6
  [ 335/1174] HVCR-011                       Carrot | — | yield:—
  [ 336/1174] HVCR-015                       Carrot | — | yield:—
  [ 337/1174] HVCR-016                       Carrot | — | yield:—
  [ 338/1174] HVCR-029                       Carrot | — | yield:—
  [ 339/1174] HVCU-034                       Cucumber | — | yield:—
  [ 340/1174] HVOK-103                       Okra | — | yield:—
  [ 341/1174] HVTM-031                       Tomato | — | yield:—
  [ 342/1174] HVTM-237                       Tomato | — | yield:—
  [ 343/1174] HVWM-047                       Watermelon | — | yield:—
  [ 344/1174] HYSUN 33                       Sunflower | Morogoro,Pwani | yield:2.5
  [ 345/1174] ICW                            Maize | Kilimanjaro,Morogoro | yield:4.0-6.0
  [ 346/1174] IFSOY1                         SOYA | MEDIUM TO HIGH | yield:—
  [ 347/1174] ILANGA RZ F1                   Sweet pepper | — | yield:—
  [ 348/1174] Ilomba                         Bean | Mbeya,Rukwa | yield:1.5-2.5
  [ 349/1174] Ilonga-10-1M                   Pigeon pea | Medium Altitude | yield:1.9
  [ 350/1174] Ilonga-10-2M                   Pigeon pea | Medium Altitude | yield:2.2
2026-05-24 20:33:46,214 [INFO]   Progress saved: 350 varieties → /Users/deusjohn/Documents/Shamba smart/scripts/output/progress/progress_350.json
  [ 351/1174] IMANI F1                       Tomato | — | yield:—
  [ 352/1174] Imara                          Green gram | Morogoro,Pwani | yield:1.5
  [ 353/1174] INDICA                         Cabbage | — | yield:—
  [ 354/1174] INDRA                          Pepper | — | yield:—
  [ 355/1174] IR 22                          Paddy | Morogoro,Pwani | yield:6.6-8.0
  [ 356/1174] IR 54                          Paddy | Morogoro,Kilimanjaro | yield:4.0-7.0
  [ 357/1174] ITAI F1                        Tomato | — | yield:—
  [ 358/1174] Italian giant                  Leek | — | yield:—
  [ 359/1174] JAMBAR                         Onion | — | yield:—
  [ 360/1174] JAMBARAU                       Egg plant | — | yield:—
  [ 361/1174] JARRAH RZ F1                   Tomato | — | yield:—
  [ 362/1174] JD64                           Maize | low-medium | yield:7.4
  [ 363/1174] Jelly                          Round Potato | All areas grown iround potato | yield:35.9
  [ 364/1174] JESCA                          Bean | Arusha,Kilimanjaro | yield:2.0-3.4
  [ 365/1174] Jitihada                       Sweet potatoes | Mwanza,Kagera | yield:10.0-25.0
  [ 366/1174] Johari                         Ground nut | Mtwara,Lindi | yield:1.3
  [ 367/1174] JOHARI F1                      Hot pepper | — | yield:—
  [ 368/1174] Joli                           Wheat | Arusha,Manyara | yield:2.0-3.0
  [ 369/1174] Juhudi No:1                    Wheat | Iringa,Mbeya | yield:3.0-4.0
  [ 370/1174] JULIANA F1                     Watermelon | — | yield:—
  [ 371/1174] JUPITA F1                      Cucumber | — | yield:—
  [ 372/1174] K 326                          Tobacco | Tabora,Shinyanga | yield:0.125
  [ 373/1174] K6Q                            Maize | Medium altitude | yield:5 – 7t/ha
  [ 374/1174] Kabanima                       ? | Mbeya,Rukwa | yield:1.5-1.8
  [ 375/1174] Kabode                         Sweet potatoes | All areas growing sweetpotatoes | yield:14.97
  [ 376/1174] Kagera F1                      Watermelon | — | yield:—
  [ 377/1174] Kakamega                       Sweet potatoes | All areas growing sweetpotatoes | yield:17
  [ 378/1174] KALAMATA                       Mpunga | — | yield:—
  [ 379/1174] Kame                           Barley | Arusha,Manyara | yield:2.0-2.5
  [ 380/1174] Karatu-1                       Pigeon pea | Medium Altitude | yield:1.3 - 1.4
  [ 381/1174] KARIBO                         Cabbage | — | yield:—
  [ 382/1174] Kasala                         Cassava | Mwanza,Kagera | yield:16-23
  [ 383/1174] Kaspidi                        Maize | Medium Altitude | yield:6.1
  [ 384/1174] KATRIN                         Paddy | Morogoro,Pwani | yield:—
  [ 385/1174] Katumani                       Maize | Morogoro,Dodoma | yield:3.0-3.5
  [ 386/1174] KAVERI 254 F1                  Sweet pepper | — | yield:—
  [ 387/1174] KAZINGA RZ F1                  African eggplant | — | yield:—
  [ 388/1174] KAZURI F1                      Watermelon | — | yield:—
  [ 389/1174] KCLRHODES                      Boma Rhodes | Medium-High | yield:10.0-18.0
  [ 390/1174] KENGELE F1                     Sweet pepper | — | yield:—
  [ 391/1174] KENIA RZ                       Letuce | — | yield:—
  [ 392/1174] Kenya Fedha                    Sunflower | Morogoro,Pwani | yield:3.0 – 3.5
  [ 393/1174] KERIKO RZ 81                   African eggplant | — | yield:—
  [ 394/1174] KESHAV F1                      Watermelon | — | yield:—
  [ 395/1174] KH 500-  43A                   Maize | Medium altitude | yield:5-7.0
  [ 396/1174] KH 600-15A                     Maize | Medium altitude | yield:8 - 10t/ha
  [ 397/1174] Kibaha                         Cassava | Pwani,Morogoro | yield:30
  [ 398/1174] Kibo                           Barley | Arusha,Manyara | yield:3.5-4.0
  [ 399/1174] Kibo Star F1                   Tomato | — | yield:—
  [ 400/1174] Kiboko                         Tomato | Morogoro,Pwani | yield:50 – 100
2026-05-24 20:35:50,932 [INFO]   Progress saved: 400 varieties → /Users/deusjohn/Documents/Shamba smart/scripts/output/progress/progress_400.json
  [ 401/1174] KIBOKO F1                      Cabbage | — | yield:—
  [ 402/1174] KIDE F1                        Watermelon | — | yield:—
  [ 403/1174] Kiegea                         Sweet potatoes | Pwani,Morogoro | yield:44908
  [ 404/1174] KIJANI F1                      Okra | — | yield:—
  [ 405/1174] KIJANI KIZURI                  Okra | — | yield:—
  [ 406/1174] Kikatiti                       Bean | Low-Medium | yield:1.5-2.5
  [ 407/1174] KILELE                         Tomato | — | yield:—
  [ 408/1174] Kilima St                      Maize | Kilimanjaro,Katumani | yield:5.0- 6.0
  [ 409/1174] Kimbo F1                       Sweet pepper | — | yield:—
  [ 410/1174] KIPATO                         Tomato | — | yield:—
  [ 411/1174] Kipusa                         Cassava | Eastern and Central Zones | yield:18.6
  [ 412/1174] Kiroba                         Cassava | Low to Medium | yield:26
  [ 413/1174] Kisongo                        Maize | Medium Altitude | yield:6.8
  [ 414/1174] KITO F1                        Watermelon | — | yield:—
  [ 415/1174] Kizimbani                      Cassava | Low to Medium | yield:15.3
  [ 416/1174] KKS 501                        Maize | — | yield:—
  [ 417/1174] KKS 507                        Maize | — | yield:—
  [ 418/1174] KKS 603                        Maize | — | yield:—
  [ 419/1174] KKS3864                        Lucerne | Medium-High | yield:9.0-10.0
  [ 420/1174] KLEE RZ                        Letuce | — | yield:—
  [ 421/1174] Komboa                         Pigeon pea | Morogoro,Pwani | yield:4.0 (grain) and 10.0 (green pods)
  [ 422/1174] Komboka                        Paddy | — | yield:5- 6t/ha
  [ 423/1174] Kozi                           Wheat | Arusha,Manyara | yield:2.0-3.0
  [ 424/1174] KP 423-1                       Coffee | Arusha,Kilimanajro | yield:2.5-3.0
  [ 425/1174] KP 423-3                       Coffee | Arusha,Kilimanajro | yield:2.5-3.0
  [ 426/1174] KP423-2  (Arabica)             Coffee | — | yield:2.8-3.2
  [ 427/1174] Krishna  Hybrid-2              Maize | Medium Altitude | yield:6.9
  [ 428/1174] Krishna Hybrid-1               Maize | Medium Altitude | yield:6.9
  [ 429/1174] KRISTINE RZ                    Letuce | — | yield:—
  [ 430/1174] KRK 26 R                       Tobacco | Low to Medium | yield:2.2
  [ 431/1174] KRK26                          Tobacco | — | yield:1.5 - 2t/ha
  [ 432/1174] KS H 519                       Maize | Iringa,Mbeya | yield:Above 8
  [ 433/1174] KSS324                         Okra | — | yield:—
  [ 434/1174] KUCHELE 2015                   Ground nut | Low to Medium Altitute | yield:1.2
  [ 435/1174] Kudu                           Oats | Mbeya,Iringa | yield:7
  [ 436/1174] KURODA                         Carrot | — | yield:—
  [ 437/1174] Kusini                         Barley | Arusha,Manyara | yield:2.0-3.0
  [ 438/1174] Kware                          Bean | — | yield:—
  [ 439/1174] Kweche                         Wheat | Arusha,Manyara | yield:2.0-3.0
  [ 440/1174] Kyaka                          Cassava | Mwanza,Kagera | yield:16-23
  [ 441/1174] KYLIAN RZ                      Blanched celery | — | yield:—
  [ 442/1174] Lake 601                       Maize | — | yield:—
  [ 443/1174] LAKSHIMI F1                    Tomato | — | yield:—
  [ 444/1174] LARKA RZ                       Beet root | — | yield:—
  [ 445/1174] LAWAMA                         Mpunga | — | yield:—
  [ 446/1174] LENGAI                         Hot pepper | — | yield:—
  [ 447/1174] LEVISTRO RZ                    Letuce | — | yield:—
  [ 448/1174] LIMPOPO RZ F1                  African eggplant | — | yield:—
  [ 449/1174] Lindi 02                       Sesame | Mtwara,Lindi | yield:1.2
  [ 450/1174] Lishe - HI                     Maize | Arusha,Kilimanjaro | yield:4.0 – 7.0
2026-05-24 20:38:06,089 [INFO]   Progress saved: 450 varieties → /Users/deusjohn/Documents/Shamba smart/scripts/output/progress/progress_450.json
  [ 451/1174] Lishe –H2                      Maize | Arusha,Manyara | yield:4.0 -7.0
  [ 452/1174] LONG PURPLE                    Eggplant | — | yield:—
  [ 453/1174] Longe 4                        Maize | Kilimanjaro,Arusha | yield:6.38
  [ 454/1174] Longe 6H                       Maize | Iringa,Mbeya | yield:8-9
  [ 455/1174] LONGRED CAYENE                 Chilli Pepper | — | yield:—
  [ 456/1174] LOTA F1                        Tomato | — | yield:—
  [ 457/1174] Lubango                        Maize | Medium Altitude | yield:9.0-12.0
  [ 458/1174] Lumbesa                        Wheat | Arusha,Manyara | yield:3.5
  [ 459/1174] LUNA F1                        Tomato | — | yield:—
  [ 460/1174] Lundi                          Soya Bean [Glycine max | — | yield:—
  [ 461/1174] Lyamungu 85                    Bean | Arusha,Kilimanjaro | yield:1.2-1.5
  [ 462/1174] Lyamungu 90                    Bean | Arusha,Kilimanjaro | yield:1.2-1.6
  [ 463/1174] MABEL RZ F1                    Melon | — | yield:—
  [ 464/1174] Macia                          Sorghum | Morogoro,Dodoma | yield:2.5-3.0
  [ 465/1174] Madiira 1                      Amaranth | Arusha,Kilimanjaro | yield:40-80
  [ 466/1174] Madiira 2                      Amaranth | Arusha,Kilimanjaro | yield:30-50
  [ 467/1174] MAHYCO C569                    Cotton | Low to Medium | yield:—
  [ 468/1174] MAHYCO C577                    Cotton | Low to Medium | yield:—
  [ 469/1174] MAHYCO C579                    Cotton | Low to Medium | yield:—
  [ 470/1174] MAKANYANGA                     Mpunga | — | yield:—
  [ 471/1174] Makete-I Naked barley)         Barley | Mbeya,Iringa | yield:2.0-3.5
  [ 472/1174] Makutupora                     Cassava | Eastern and Central Zones | yield:30.3
  [ 473/1174] Makutupora Red                 Grape vine | Dodoma | yield:42278
  [ 474/1174] MALAIKA                        Okra | — | yield:—
  [ 475/1174] MALALA                         African nightshade | — | yield:—
  [ 476/1174] Mali                           Pigeon pea | Morgoro,Pwani | yield:1.0 – 3.0
  [ 477/1174] MALIKIA F1                     Papaya | — | yield:—
  [ 478/1174] Malkia F1                      Tomato | — | yield:—
  [ 479/1174] Mamba                          Wheat | Arusha,Manyara | yield:2.0-3.0
  [ 480/1174] MAMBA F1                       Tomato | — | yield:—
  [ 481/1174] MAMSH 457                      Maize | Medium Altitude | yield:7
  [ 482/1174] MAMSH 458                      Maize | Medium Altitude | yield:6.5
  [ 483/1174] MAMSH 591                      Maize | Medium altitude | yield:7.8
  [ 484/1174] MAMSH913                       Maize | Medium altitude | yield:5.4t/ha
  [ 485/1174] Mangaka-09                     ? | Mtwara,Lindi | yield:Over 1 T/ha
  [ 486/1174] Manitou                        Round Potato | All areas groun round potato | yield:40-50
  [ 487/1174] MAPEMA F1                      Cabbage | — | yield:—
  [ 488/1174] Markies                        Round Potato | All areas groun round potato | yield:35-50
  [ 489/1174] Mart F1                        Pak choi | — | yield:—
  [ 490/1174] Maruku 1                       Coffee | — | yield:2.6-3.1
  [ 491/1174] Maruku 2 (Robusta)             Coffee | — | yield:2.6-3.1
  [ 492/1174] Masasi-09                      Ground nut | Mtwara,Lindi | yield:Over 1 T/ha
  [ 493/1174] MASSA                          Cucumber | — | yield:—
  [ 494/1174] Mataya                         Sweet potatoes | Pwani,Morogoro | yield:44908
  [ 495/1174] MATEJKO RZ F1                  Leek | — | yield:—
  [ 496/1174] Mavuno                         Sweet potatoes | Mwanza,Kagera | yield:10.0-25.0
  [ 497/1174] MAX BELL                       Sweet pepper | — | yield:—
  [ 498/1174] MAXIMUS RZ                     Letuce | — | yield:—
  [ 499/1174] MAYA F1                        Cabbage | — | yield:—
  [ 500/1174] Mazao                          Sweet potatoes | All areas growing sweetpotatoes | yield:22
2026-05-24 20:40:14,818 [INFO]   Progress saved: 500 varieties → /Users/deusjohn/Documents/Shamba smart/scripts/output/progress/progress_500.json
  [ 501/1174] MBAWAMBILI                     Mpunga | — | yield:—
  [ 502/1174] Mbayuwayu                      Wheat | Arusha,Manyara | yield:1.4-2.8
  [ 503/1174] Mbuni                          Wheat | Arusha,Manyara | yield:1.5-4.1
  [ 504/1174] MEHHE                          Mahindi | — | yield:—
  [ 505/1174] MEKONG F1                      Sweet pepper | — | yield:—
  [ 506/1174] MERCEDES                       Onion | — | yield:—
  [ 507/1174] Meremeta                       Cassava | Mwanza,Kagera | yield:16-23
  [ 508/1174] Merina                         Wheat | Arusha,Manyara | yield:3
  [ 509/1174] Meru                           Round Potato | All areas grown iround potato | yield:35-50
  [ 510/1174] MERU GIANT                     Cauliflower | — | yield:—
  [ 511/1174] MERU H500                      Maize | Medium altitude | yield:10 t/ha
  [ 512/1174] MERU H501                      Maize | Medium altitude | yield:4-8 t/ha
  [ 513/1174] MERU H600                      Maize | Medium altitude | yield:10 t/ha
  [ 514/1174] MERU HB 505                    Maize | Medium | yield:7.5
  [ 515/1174] MERU HB 507                    Maize | Medium altitude | yield:7.2
  [ 516/1174] MERU HB 509                    Maize | Medium Altitude | yield:6.4
  [ 517/1174] MERU HB 621                    Maize | Medium altitude | yield:7.2
  [ 518/1174] MERU HB515                     Maize | Medium altitude | yield:11t/ha
  [ 519/1174] MERU LISHE 503                 Maize | Medium Altitude | yield:4.3
2026-05-24 20:41:40,892 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/meru-lishe-511: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/meru-lishe-511 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 520/1174] MERU LISHE 511                 Maize | — | yield:—
2026-05-24 20:41:45,820 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/meru-super: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/meru-super (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 521/1174] MERU SUPER                     Onion | — | yield:—
2026-05-24 20:41:50,752 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/merueht1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/merueht1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 522/1174] MERUEHT1                       MAHINDI | — | yield:—
2026-05-24 20:41:55,686 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/mextizo: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/mextizo (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 523/1174] MEXTIZO                        Pepper | — | yield:—
2026-05-24 20:42:00,620 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/mfalme-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/mfalme-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 524/1174] MFALME F1                      Collards | — | yield:—
2026-05-24 20:42:05,552 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/mhanje-09: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/mhanje-09 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
